"item","study_id","sub_id","response_id","task","prompt","response","jrt","se","num_raters","dist","ID","cut"
"birds","study_1",77,2943,"experiment","testing bird's understanding of human speech","talk to a bird",-1.86701605999607,0.616260121355475,2,0.533333333333333,"77-study_1-2943","keep"
"birds","study_1",41,1527,"experiment","testing bird's understanding of human speech","give commands, see if they listen",-1.12065637862364,0.56854945343953,2,0.866666666666667,"41-study_1-1527","keep"
"birds","study_1",98,3674,"experiment","testing bird's understanding of human speech","spread a rumor around all the birds that there is an unlimited stash of birdseed at a location only you know and see if they begin to follow you around",0.411487721733174,0.509228903223588,2,1.6,"98-study_1-3674","cut"
"birds","study_1",88,3311,"experiment","testing bird's understanding of human speech","destroy a birds nest and say things to it",-0.0410271948161785,0.555282011117618,2,1.4,"88-study_1-3311","cut"
"birds","study_1",88,3312,"experiment","testing bird's understanding of human speech","talk bad about a bird and see if it does anything",0.411487721733174,0.509228903223588,2,1.6,"88-study_1-3312","cut"
"birds","study_1",88,3313,"experiment","testing bird's understanding of human speech","talk good about a bird and see if it does anything",-0.0410271948161785,0.555282011117618,2,1.4,"88-study_1-3313","cut"
"birds","study_1",110,4163,"experiment","testing bird's understanding of human speech","other things equal, behave different ways in front of birds, record their behaviors every time.",-1.12065637862364,0.56854945343953,2,0.866666666666667,"110-study_1-4163","keep"
"birds","study_1",110,4164,"experiment","testing bird's understanding of human speech","other things equal, talk to birds about different things, and record their behavior each time.",-0.600926277347361,0.534704697189034,2,1.06666666666667,"110-study_1-4164","cut"
"birds","study_1",68,2587,"experiment","testing bird's understanding of human speech","catch a bird and talk to the bird like if the bird do something i will let it go.",-0.0930529724542082,0.52334137639875,2,1.4,"68-study_1-2587","cut"
"birds","study_1",68,2588,"experiment","testing bird's understanding of human speech","i can put a bird in my home and talk to the other person about the bird and see what it does of the bird",-0.495059227377244,0.661325015429883,2,1.2,"68-study_1-2588","cut"
"birds","study_1",43,1617,"experiment","testing bird's understanding of human speech","you could create different surprising events that would get the bird's attention and record their reactions",-0.0930529724542082,0.52334137639875,2,1.4,"43-study_1-1617","cut"
"birds","study_1",101,3804,"experiment","testing bird's understanding of human speech","leave a recording of how to find bird food you left out and see if they follow directions",0.411487721733174,0.509228903223588,2,1.6,"101-study_1-3804","cut"
"birds","study_1",62,2348,"experiment","testing bird's understanding of human speech","put a seed which is harmful to birds, and say 'this seed is dangerous to your health' then check if a bird eats the seed as they understand us because it is important to their lives",0.411487721733174,0.509228903223588,2,1.6,"62-study_1-2348","cut"
"birds","study_1",62,2349,"experiment","testing bird's understanding of human speech","to check if they ignore our words that is not important, one bird is set to listen to bad and negative words while another bird listens to good and positive words, which are not important to their lives. then check if there is any difference between two birds",-0.0410271948161785,0.555282011117618,2,1.4,"62-study_1-2349","cut"
"birds","study_1",6,164,"experiment","testing bird's understanding of human speech","have humans communicate something that would be important to the lives of birds and see if they react differently",-0.600926277347361,0.534704697189034,2,1.06666666666667,"6-study_1-164","cut"
"birds","study_1",6,165,"experiment","testing bird's understanding of human speech","having humans interact with birds in a lab",-1.86701605999607,0.616260121355475,2,0.533333333333333,"6-study_1-165","keep"
"birds","study_1",6,166,"experiment","testing bird's understanding of human speech","having humans interact with birds in the wild",-1.18206875196488,0.591561058580029,2,0.866666666666667,"6-study_1-166","keep"
"birds","study_1",28,1016,"experiment","testing bird's understanding of human speech","by telling the bird a tiger is behind him",0.411487721733174,0.509228903223588,2,1.6,"28-study_1-1016","cut"
"birds","study_1",49,1868,"experiment","testing bird's understanding of human speech","tell them a story about how bird can die from disease. see if they have any reactions to you",0.411487721733174,0.509228903223588,2,1.6,"49-study_1-1868","cut"
"birds","study_1",49,1869,"experiment","testing bird's understanding of human speech","tell them if they listen they get to be free",0.411487721733174,0.509228903223588,2,1.6,"49-study_1-1869","cut"
"birds","study_1",49,1870,"experiment","testing bird's understanding of human speech","threaten them with their lives to see if they think what humans say is still not important to them",0.411487721733174,0.509228903223588,2,1.6,"49-study_1-1870","cut"
"birds","study_1",53,1992,"experiment","testing bird's understanding of human speech","hold a bird hostage and explain in clear terms that the birds have to indicate that they understand you for the bird to be freed. this one isn't ethical.",0.411487721733174,0.509228903223588,2,1.6,"53-study_1-1992","cut"
"birds","study_1",3,51,"experiment","testing bird's understanding of human speech","ask the birds a question and see if they answer",-1.86701605999607,0.616260121355475,2,0.533333333333333,"3-study_1-51","keep"
"birds","study_1",3,52,"experiment","testing bird's understanding of human speech","have a conversation with a bird and see how it responds",-1.18206875196488,0.591561058580029,2,0.866666666666667,"3-study_1-52","keep"
"birds","study_1",3,53,"experiment","testing bird's understanding of human speech","have a conversation with your friend near a bird and see if it looks involved",-1.18206875196488,0.591561058580029,2,0.866666666666667,"3-study_1-53","keep"
"birds","study_1",32,1147,"experiment","testing bird's understanding of human speech","learn about a bird",-1.86701605999607,0.616260121355475,2,0.533333333333333,"32-study_1-1147","keep"
"birds","study_1",32,1148,"experiment","testing bird's understanding of human speech","test a bird",-1.86701605999607,0.616260121355475,2,0.533333333333333,"32-study_1-1148","keep"
"birds","study_1",32,1149,"experiment","testing bird's understanding of human speech","watch their communication",-1.86701605999607,0.616260121355475,2,0.533333333333333,"32-study_1-1149","keep"
"birds","study_1",116,4429,"experiment","testing bird's understanding of human speech","find tamed birds and talk to them and try to get them to do a task.",-1.18206875196488,0.591561058580029,2,0.866666666666667,"116-study_1-4429","keep"
"birds","study_1",116,4430,"experiment","testing bird's understanding of human speech","have humans prioritize the birds and give the birds a lot of attention and see if birds start to act differently around the humans.",-0.0410271948161785,0.555282011117618,2,1.4,"116-study_1-4430","cut"
"birds","study_1",116,4431,"experiment","testing bird's understanding of human speech","try to tame a bird.",-0.600926277347361,0.534704697189034,2,1.06666666666667,"116-study_1-4431","cut"
"birds","study_1",12,424,"experiment","testing bird's understanding of human speech","observe if birds respond to human conversation spoken near them",-1.18206875196488,0.591561058580029,2,0.866666666666667,"12-study_1-424","keep"
"birds","study_1",12,425,"experiment","testing bird's understanding of human speech","observe if birds respond to humans talking directly to them through variance in heart rate",0.625540838833978,0.65786981634165,2,2.06666666666667,"12-study_1-425","cut"
"birds","study_1",12,426,"experiment","testing bird's understanding of human speech","track eye movements of birds as a conversation is being held in front of them, see if they follow the humans as they take turns speaking",1.27663586133402,0.579489358201391,2,2.26666666666667,"12-study_1-426","cut"
"birds","study_1",35,1277,"experiment","testing bird's understanding of human speech","if the birds seemed to register about what i was saying about them, then they really can understand what they are saying",-1.86701605999607,0.616260121355475,2,0.533333333333333,"35-study_1-1277","keep"
"birds","study_1",93,3463,"experiment","testing bird's understanding of human speech","try to catch bird and see how it reacts when you talk to it",-1.18206875196488,0.591561058580029,2,0.866666666666667,"93-study_1-3463","keep"
"birds","study_1",16,550,"experiment","testing bird's understanding of human speech","measure the cognitive ability of a bird with an fmri when humans speak",1.27663586133402,0.579489358201391,2,2.26666666666667,"16-study_1-550","cut"
"birds","study_1",108,4073,"experiment","testing bird's understanding of human speech","design a machine that can test what birds think and use it to test this.",0.625540838833978,0.65786981634165,2,2.06666666666667,"108-study_1-4073","cut"
"birds","study_1",108,4074,"experiment","testing bird's understanding of human speech","have humans talk in front of birds and observe their reactions.",-1.18206875196488,0.591561058580029,2,0.866666666666667,"108-study_1-4074","keep"
"birds","study_1",143,5533,"experiment","testing bird's understanding of human speech","say stuff about birds and see how they react",-1.18206875196488,0.591561058580029,2,0.866666666666667,"143-study_1-5533","keep"
"birds","study_1",41,1526,"experiment","testing bird's understanding of human speech","ask them something important to their lives",-0.600926277347361,0.534704697189034,2,1.06666666666667,"41-study_1-1526","cut"
"birds","study_1",109,4117,"experiment","testing bird's understanding of human speech","ask bird owners and see what they say",0.297018897571873,0.565217157396279,2,1.73333333333333,"109-study_1-4117","cut"
"birds","study_1",41,1528,"experiment","testing bird's understanding of human speech","give treat but only if they do a task and prove comprehension",0.411487721733174,0.509228903223588,2,1.6,"41-study_1-1528","cut"
"birds","study_1",125,4808,"experiment","testing bird's understanding of human speech","test the actions of birds and if there is any interaction between them and humans",-1.18206875196488,0.591561058580029,2,0.866666666666667,"125-study_1-4808","keep"
"birds","study_1",79,2987,"experiment","testing bird's understanding of human speech","you can test this by hiding food and by speaking to the bird and telling them where the food is",0.411487721733174,0.509228903223588,2,1.6,"79-study_1-2987","cut"
"birds","study_1",69,2624,"experiment","testing bird's understanding of human speech","tell a bird to do something that could save its life like to not cross the road when a car is coming and see if it listens.",-0.0930529724542082,0.52334137639875,2,1.4,"69-study_1-2624","cut"
"birds","study_1",89,3354,"experiment","testing bird's understanding of human speech","play audio of irrelevant and relevant phrases and observe behavioral differences of the bird",-0.600926277347361,0.534704697189034,2,1.06666666666667,"89-study_1-3354","cut"
"birds","study_1",89,3355,"experiment","testing bird's understanding of human speech","talk to a parrot about things that it would be interested in, like food, and see if they have a behavioral response",-0.0930529724542082,0.52334137639875,2,1.4,"89-study_1-3355","cut"
"birds","study_1",89,3356,"experiment","testing bird's understanding of human speech","use a brain imaging technique to see if birds are responding to human speech but just choosing not to act",1.27663586133402,0.579489358201391,2,2.26666666666667,"89-study_1-3356","cut"
"birds","study_1",44,1656,"experiment","testing bird's understanding of human speech","have a bird and human in the same room and see how they interact with each other.",-1.18206875196488,0.591561058580029,2,0.866666666666667,"44-study_1-1656","keep"
"birds","study_1",44,1657,"experiment","testing bird's understanding of human speech","have a human speak to a bird and see how the bird reacts",-1.86701605999607,0.616260121355475,2,0.533333333333333,"44-study_1-1657","keep"
"birds","study_1",44,1658,"experiment","testing bird's understanding of human speech","try to ask birds what they think the meaning of life is and see if the bird cares or not.",-0.0410271948161785,0.555282011117618,2,1.4,"44-study_1-1658","cut"
"birds","study_1",63,2388,"experiment","testing bird's understanding of human speech","make loud noises and observe the bird's behavior",-1.18206875196488,0.591561058580029,2,0.866666666666667,"63-study_1-2388","keep"
"birds","study_1",63,2389,"experiment","testing bird's understanding of human speech","say phrases such as 'fly away' and bird and observe the behavior",-0.600926277347361,0.534704697189034,2,1.06666666666667,"63-study_1-2389","cut"
"birds","study_1",63,2390,"experiment","testing bird's understanding of human speech","talk to a bird and observe their behavior",-1.86701605999607,0.616260121355475,2,0.533333333333333,"63-study_1-2390","keep"
"birds","study_1",7,205,"experiment","testing bird's understanding of human speech","make an extreme condition that bird should follow to survive, and check if bird follow it.",0.411487721733174,0.509228903223588,2,1.6,"7-study_1-205","cut"
"birds","study_1",7,206,"experiment","testing bird's understanding of human speech","take a look at the brain activity of bird and which brain area is activate when people are talking to check the understand it or not",1.27663586133402,0.579489358201391,2,2.26666666666667,"7-study_1-206","cut"
"birds","study_1",60,2272,"experiment","testing bird's understanding of human speech","form an experiment studying birds response's to human conversation",-1.18206875196488,0.591561058580029,2,0.866666666666667,"60-study_1-2272","keep"
"birds","study_1",50,1908,"experiment","testing bird's understanding of human speech","maybe use electrodes on birds to kind of gauge what they are thinking if that is possible",1.27663586133402,0.579489358201391,2,2.26666666666667,"50-study_1-1908","cut"
"birds","study_1",50,1909,"experiment","testing bird's understanding of human speech","observe birds reactions when in a lab setting with humans",-1.18206875196488,0.591561058580029,2,0.866666666666667,"50-study_1-1909","keep"
"birds","study_1",36,1303,"experiment","testing bird's understanding of human speech","if a human touches an electrical wire, they get shocked, why doesn't a bird?",-1.86701605999607,0.616260121355475,2,0.533333333333333,"36-study_1-1303","keep"
"birds","study_1",36,1304,"experiment","testing bird's understanding of human speech","why don't pigeons fly away when by them?",-1.86701605999607,0.616260121355475,2,0.533333333333333,"36-study_1-1304","keep"
"birds","study_1",29,1061,"experiment","testing bird's understanding of human speech","say something that a bird would consider important to them",-0.600926277347361,0.534704697189034,2,1.06666666666667,"29-study_1-1061","cut"
"birds","study_1",73,2763,"experiment","testing bird's understanding of human speech","by trying to tell birds to do certain activities that would benefit the bird and see if they do it.",-0.0410271948161785,0.555282011117618,2,1.4,"73-study_1-2763","cut"
"birds","study_1",73,2764,"experiment","testing bird's understanding of human speech","have birds listen in on humans conversation and see if they start acting on anything that was said.",-1.18206875196488,0.591561058580029,2,0.866666666666667,"73-study_1-2764","keep"
"birds","study_1",33,1187,"experiment","testing bird's understanding of human speech","find a large sample of birds, have a human yell out that they have food multiple times, see which birds start to inch closer",0.411487721733174,0.509228903223588,2,1.6,"33-study_1-1187","cut"
"birds","study_1",4,95,"experiment","testing bird's understanding of human speech","put a couple of birds in front of a movie and see if they pay attention or not",0.333650257946234,0.66615804758426,2,1.73333333333333,"4-study_1-95","cut"
"birds","study_1",4,96,"experiment","testing bird's understanding of human speech","talk to a bird and see if it intentionally turns away and seems to not be paying attention",-0.495059227377244,0.661325015429883,2,1.2,"4-study_1-96","cut"
"birds","study_1",4,97,"experiment","testing bird's understanding of human speech","talk to different birds about things that could be important to birds like food and see if they pay attention",-0.600926277347361,0.534704697189034,2,1.06666666666667,"4-study_1-97","cut"
"birds","study_1",138,5319,"experiment","testing bird's understanding of human speech","i would compare the responses of wild birds to human voices, with the responses of pet birds to the voices of their owners.",0.831990907018228,0.513166335805986,2,1.93333333333333,"138-study_1-5319","cut"
"birds","study_1",138,5320,"experiment","testing bird's understanding of human speech","i would see how birds respond to humans telling them something unimportant, as opposed to something that would matter to the birds.",-0.600926277347361,0.534704697189034,2,1.06666666666667,"138-study_1-5320","cut"
"birds","study_1",120,4593,"experiment","testing bird's understanding of human speech","gather birds and make them listen to recordings on killing birds to see how the birds respond",0.831990907018228,0.513166335805986,2,1.93333333333333,"120-study_1-4593","cut"
"birds","study_1",120,4594,"experiment","testing bird's understanding of human speech","gather birds and starve them enough to make them want to seek food and see if they respond to different words related to food.",0.411487721733174,0.509228903223588,2,1.6,"120-study_1-4594","cut"
"birds","study_1",117,4474,"experiment","testing bird's understanding of human speech","domesticate a bird so that it cares about it's human parent and see if it can understand the human",0.297018897571873,0.565217157396279,2,1.73333333333333,"117-study_1-4474","cut"
"birds","study_1",117,4475,"experiment","testing bird's understanding of human speech","pretend to be a bird and 'talk' to the bird",-0.0410271948161785,0.555282011117618,2,1.4,"117-study_1-4475","cut"
"birds","study_1",117,4476,"experiment","testing bird's understanding of human speech","run a test where some bad will happen to the bird if they don't listen to humans and see if they listen",0.411487721733174,0.509228903223588,2,1.6,"117-study_1-4476","cut"
"birds","study_1",144,5570,"experiment","testing bird's understanding of human speech","you could yell something at a bird that could be important to them, for example saying you have food for them and see if they fly to you.",-0.0930529724542082,0.52334137639875,2,1.4,"144-study_1-5570","cut"
"birds","study_1",13,470,"experiment","testing bird's understanding of human speech","have humans say important things that are relevant to birds around the presence of birds",-0.600926277347361,0.534704697189034,2,1.06666666666667,"13-study_1-470","cut"
"birds","study_1",13,471,"experiment","testing bird's understanding of human speech","have humans say things to the birds that are relevant to them and suggest things for them to do and if they do it",-0.600926277347361,0.534704697189034,2,1.06666666666667,"13-study_1-471","cut"
"birds","study_1",145,5613,"experiment","testing bird's understanding of human speech","measure the stimuli that the birds give off",0.297018897571873,0.565217157396279,2,1.73333333333333,"145-study_1-5613","cut"
"birds","study_1",145,5614,"experiment","testing bird's understanding of human speech","since parrots can communicate back, ask the parrot questions and see its response",-0.144783113009437,0.70936875751144,2,1.53333333333333,"145-study_1-5614","cut"
"birds","study_1",145,5615,"experiment","testing bird's understanding of human speech","try communicating to the bird and see when their body changes depending on what you're talking about",-1.18206875196488,0.591561058580029,2,0.866666666666667,"145-study_1-5615","keep"
"birds","study_1",126,4847,"experiment","testing bird's understanding of human speech","record bird's response under certain environments",-1.18206875196488,0.591561058580029,2,0.866666666666667,"126-study_1-4847","keep"
"birds","study_1",109,4119,"experiment","testing bird's understanding of human speech","you somehow make the bird dependent on you to see if they will than communicate with you",0.831990907018228,0.513166335805986,2,1.93333333333333,"109-study_1-4119","cut"
"birds","study_1",42,1570,"experiment","testing bird's understanding of human speech","give it a command that benefits it and see if it follows",-0.0410271948161785,0.555282011117618,2,1.4,"42-study_1-1570","cut"
"birds","study_1",42,1571,"experiment","testing bird's understanding of human speech","state that you will endanger one of their kin and see how it reacts",0.411487721733174,0.509228903223588,2,1.6,"42-study_1-1571","cut"
"birds","study_1",42,1572,"experiment","testing bird's understanding of human speech","visibly show the bird food and ask if it would like to eat it or if not it will be thrown out",0.411487721733174,0.509228903223588,2,1.6,"42-study_1-1572","cut"
"birds","study_1",100,3759,"experiment","testing bird's understanding of human speech","ask bird experts their opinion",0.831990907018228,0.513166335805986,2,1.93333333333333,"100-study_1-3759","cut"
"birds","study_1",100,3760,"experiment","testing bird's understanding of human speech","research if birds show attention when talked at",-1.18206875196488,0.591561058580029,2,0.866666666666667,"100-study_1-3760","keep"
"birds","study_1",61,2304,"experiment","testing bird's understanding of human speech","in away i believe that it is kind of a true as they sometimes can understand as they are smarter",-1.86701605999607,0.616260121355475,2,0.533333333333333,"61-study_1-2304","keep"
"birds","study_1",61,2305,"experiment","testing bird's understanding of human speech","you can try to communicate by whistle",0.831990907018228,0.513166335805986,2,1.93333333333333,"61-study_1-2305","cut"
"birds","study_1",61,2306,"experiment","testing bird's understanding of human speech","you can try to talk to the birds about something that benefits them and see how they act",-0.600926277347361,0.534704697189034,2,1.06666666666667,"61-study_1-2306","cut"
"birds","study_1",90,3400,"experiment","testing bird's understanding of human speech","have two bird species in separate rooms with the same human and see the difference between interactions",-0.600926277347361,0.534704697189034,2,1.06666666666667,"90-study_1-3400","cut"
"birds","study_1",90,3401,"experiment","testing bird's understanding of human speech","have two birds of the same species and switch people who communicate with the bird",-0.600926277347361,0.534704697189034,2,1.06666666666667,"90-study_1-3401","cut"
"birds","study_1",45,1701,"experiment","testing bird's understanding of human speech","see whether birds understand language in a lab setting",-1.18206875196488,0.591561058580029,2,0.866666666666667,"45-study_1-1701","keep"
"birds","study_1",45,1702,"experiment","testing bird's understanding of human speech","what type of language the birds understand, verbal or written",0.168842284066072,0.822155484065251,2,1.86666666666667,"45-study_1-1702","cut"
"birds","study_1",64,2432,"experiment","testing bird's understanding of human speech","find something to say that is important to their lives",-0.600926277347361,0.534704697189034,2,1.06666666666667,"64-study_1-2432","cut"
"birds","study_1",27,975,"experiment","testing bird's understanding of human speech","by talking about their food sources and seeing how they would react",0.411487721733174,0.509228903223588,2,1.6,"27-study_1-975","cut"
"birds","study_1",27,976,"experiment","testing bird's understanding of human speech","by talking in front of birds about their food and life",-0.0930529724542082,0.52334137639875,2,1.4,"27-study_1-976","cut"
"birds","study_1",52,1949,"experiment","testing bird's understanding of human speech","i could condition them to me saying a phrase like, the birds are the bourgeoisie, and then feed them. say the phrase, feed. its like classical conditioning, but its a longer phrase and let's be real, their little pea brains aren't capable of that. except b.f. skinner's pigeons but let's just forget about that for now",-0.0930529724542082,0.52334137639875,2,1.4,"52-study_1-1949","cut"
"birds","study_1",8,250,"experiment","testing bird's understanding of human speech","start a conversation with someone next to a bird and see if they look",-1.18206875196488,0.591561058580029,2,0.866666666666667,"8-study_1-250","keep"
"birds","study_1",18,614,"experiment","testing bird's understanding of human speech","at a wildlife center have humans talk to the bird every week and see if their body language reflects that they are attentive. then have humans stand in front of the bird without saying anything. check if their body language indicates that they are attentive. if they are attentive to the talking person but not the person that doesn't talk than the bird may understand people.",0.831990907018228,0.513166335805986,2,1.93333333333333,"18-study_1-614","cut"
"birds","study_1",18,615,"experiment","testing bird's understanding of human speech","have a human give commands to the bird like to go eat. then see if the bird follows those commands. those birds that are given those commands should not be previously trained by humans. see if they would in fact go eat when presented with food. have a human talk to the birds about an arbitrary topic like the news and see if they would listen to us. if they listen to the command but not pay attention when you talk about an arbitrary topic this might prove the hypothesis.",0.411487721733174,0.509228903223588,2,1.6,"18-study_1-615","cut"
"birds","study_1",18,616,"experiment","testing bird's understanding of human speech","you could have people talk to the some birds that are inside of a wildlife center every week without giving the birds any other stimuli. in another group someone could have food for the birds and not talk to them every week. lastly, in the third group you could have someone talk to them and give them food. then you would see if the bird comes to approach the person or not. if they approach the humans who just talk what they say is important. if they approach the person who has food or has food and talks then they might not be interested in what people say.",1.27282494627484,0.531063443619345,2,2.13333333333333,"18-study_1-616","cut"
"birds","study_1",103,3895,"experiment","testing bird's understanding of human speech","continue to move its nest until it talks with you",0.411487721733174,0.509228903223588,2,1.6,"103-study_1-3895","cut"
"birds","study_1",37,1348,"experiment","testing bird's understanding of human speech","do these birds respond to languages other than english?",-1.18206875196488,0.591561058580029,2,0.866666666666667,"37-study_1-1348","keep"
"birds","study_1",37,1349,"experiment","testing bird's understanding of human speech","if a method of communication was established that both parties truly understood, then communication would be possible.",-1.86701605999607,0.616260121355475,2,0.533333333333333,"37-study_1-1349","keep"
"birds","study_1",136,5236,"experiment","testing bird's understanding of human speech","get a ton of birds and tell them where a food source is and see if they go to it",0.411487721733174,0.509228903223588,2,1.6,"136-study_1-5236","cut"
"birds","study_1",74,2808,"experiment","testing bird's understanding of human speech","have a human say they are going to give a bird some food and have another say there are going to kill the bird and record the reactions",0.411487721733174,0.509228903223588,2,1.6,"74-study_1-2808","cut"
"birds","study_1",74,2809,"experiment","testing bird's understanding of human speech","have a person say nonsense to a bird and have someone threaten the bird and record the birds behavior",0.411487721733174,0.509228903223588,2,1.6,"74-study_1-2809","cut"
"birds","study_1",74,2810,"experiment","testing bird's understanding of human speech","record a birds normal behavior and then record their behavior when followed by a human talking about giving them food",-0.0930529724542082,0.52334137639875,2,1.4,"74-study_1-2810","cut"
"birds","study_1",24,867,"experiment","testing bird's understanding of human speech","have a group of birds and see if they respond to human stimuli",-1.18206875196488,0.591561058580029,2,0.866666666666667,"24-study_1-867","keep"
"birds","study_1",34,1234,"experiment","testing bird's understanding of human speech","use food to draw them in and then take it from them until you are communicating",0.411487721733174,0.509228903223588,2,1.6,"34-study_1-1234","cut"
"birds","study_1",85,3177,"experiment","testing bird's understanding of human speech","prepare foods and ask them to come have some",0.411487721733174,0.509228903223588,2,1.6,"85-study_1-3177","cut"
"birds","study_1",85,3178,"experiment","testing bird's understanding of human speech","spread some rumor important to them, such as someone will hunt/kill lots of birds, and see how they react",0.411487721733174,0.509228903223588,2,1.6,"85-study_1-3178","cut"
"birds","study_1",15,508,"experiment","testing bird's understanding of human speech","have humans directly talking to the birds, and test their reaction",-1.86701605999607,0.616260121355475,2,0.533333333333333,"15-study_1-508","keep"
"birds","study_1",15,509,"experiment","testing bird's understanding of human speech","have humans to say something that threatens their life, and see their brain activity",1.27663586133402,0.579489358201391,2,2.26666666666667,"15-study_1-509","cut"
"birds","study_1",15,510,"experiment","testing bird's understanding of human speech","have multiple birds and humans together, present dangerous life or habitat threatening conversation going on, see their reaction",0.411487721733174,0.509228903223588,2,1.6,"15-study_1-510","cut"
